query,label,classification
"A mulher é posdoctor nas fisica, pesquisadora e ainda arraza na cozinha uma mulher dessas bicho   #MasterChefBR",0,1
Este 'aquecimento global' está mesmo severo.,0,0
eu sou a mulher mais burra do brasil,0,1
"Hoje, bem sapatao pra aula de futebol e futsal",1,1
Já que vou continuar sendo a mais feia e a mais gorda,0,1
Os portugueses hoje já vão conseguir dormir https://t.co/JcC87G4QtF,0,0
"  Sim, eles fizeram isso. https://t.co/cMNZywlBW8",0,0
" não dá p comparar, meu caro. Educação académica tem um processo exato a ser seguido, a educação moral, sexual e social não.",1,0
"nojo desses omi, ainda bem que eu sou sapatão",1,1
"Meu Deus, não pode ser sério isso!! Numa cidade em que pessoas morrem na fila do hospital! Absurdo!! https://t.co/IxbdTDYDVg",0,0
" UÉ digo eu, projetinho de sapatao",1,1
" e a Famel, cabe na Quechua?",0,0
"  (Pssst, essa gente histérica já percebeu que os votos que tudo decidem são anónimos?)",0,1
  to pensando em virar PM só pra musica da daniela mercury parar de tocar quando passar por mim so nem obrigado,0,0
ia perguntar se o dia Internacional da mulher era no mundo todo mas parei um pouquinho pra pensar e agora eu to me sentindo BURRA,0,0
  ENGENHARIA - Barragem da obra de Transposição do Rio São Francisco rompeu na divisa com a Paraíba https://t.co/h6d2htb0d4,0,0
 medir minhas palavras? agora além de silenciar a angelica vc quer me silenciar tambem?,0,0
"  É ridiculo acharem gays e fufas diferentes de todo o resto, são pessoas normais mas com gostos diferentes! Deixem-se disso!",1,1
  Dossiê: Sapatão é revolução! Existências e resistências das lesbianidades nas encruzilhadas subalternas. Até 26/03 https://t. _,1,0
"  as empresas que fabricam CITOTEC, REMEDIO ABOIVO devem dar muito dinheiro pra essa gente",1,0
STF solta bruno ....e mantem o processo do bolsonaro. Sei nao eim...   _ https://t.co/xFxYEGt1or,0,0
  por que voce deletou o seu twitte? Vergonha???,0,0
    saindo daqui pego o helicóptero que conquistei com meu trabalho honesto e vou pra Bragança. _,0,0
 pode ser feia magra bonita ou gorda eu como toda osh,1,0
É legal pra um presidente 'grampear' uma corrida presidencial antes de uma eleição? Negado pelos tribunais hoje mai _ https://t.co/UUHy8AMFcr,0,0
Não vejo a hora da gorda feia da Roberta rala,1,1
Bom dia pras sapatão,0,1
 Seu comunismo na Venezuela é lindo ne ? Pra vc nao falta nada e pro povo ? https://t.co/0OhyJOw888,0,0
" Miga, dá uma fuçada lá, primeiro livro da minha amiga  www.aescritoraeomusico.blogspot.com (eu reviso)",0,0
nao tava entrando no twitter pq eu estava perdendo tempo vivendo #V1D4L0K4,0,0
sou gorda sou feia se sentar em cima eu esmago,0,1
"Eu apresento fatos, lógica e verdade. Ela: - olha os argumentos - você ta passando vergonha E não consegue refutar _ https://t.co/UdwhGBUHiD",0,0
  Quando eu to em dúvida se a mina é sapatao e ela fala que gosta de Anavitoria https://t.co/1TrEFxrypO,1,0
"  Porque o que mais tem é lobo em pele de cordeiro. Contra a hipocrisia,  neles!",0,0
"  Num mundo com tanta dor,violência e injustiça, me orgulho por ter um marido e tantos amigos talentosos q se esforçam p f _",0,0
  O #diadamulher não é uma 'data comemorativa'. É um dia para conscientização da luta diária das mulheres em busca de respeito e _,0,0
'Bate ao outro e não ao mesmo' https://t.co/47O0NPX8uZ,0,0
Ow  seus gráficos estão com problema de curva exagerada https://t.co/qlQ7mcZzqt,0,0
ESSES DIA ESTAVAM ME CHAMANDO DISSO AQUI PUTA QUE PARIU TRABALHEI 40 ANOS NO RAMO DA MARCENARIA PRA SER CHAMADO DIS _ https://t.co/mIn3p9Kb9A,1,0
"Sou responsável pelo que falo, não pelo que você entende. Ok",0,0
 uma branca não concorda que uma negra se ofenda com o racismo q só ela sente e vc quer que eu leve sua opinião em consideração,0,1
Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN ,0,1
"  Alguém lembra da Dilma sendo grampeada, Petrobrás? Foi no governo Obama",0,0
  nois dá conselho mas no fundo nois que tá precisando,0,0
"Se os países muçulmanos não acolhem os refugiados muçulmanos (mesma língua e religião), por que o ocidente que é... https://t.co/1LQa2Nmaqr",0,1
"Uma vez qdo era criança  eu tava no drive do Mc e um garoto pediu um lanche Meu pai disse: Não não, se não depois vc não almoça!",0,0
"Quando a gente nasce, a gente é igual. Seja rico, seja pobre, todo mundo tem chance d crescer na vida. Seja negro, seja branco",0,0
  Acção na Figueira da Foz https://t.co/nLwhy9CsY1,0,0
" É q vc nunca falou comigo Madry, então, fiquei triste quase ligando pro #falaqueeuteescuto pra pedir oração. Agoraestoufeliz",0,0
" Tenho que te emprestar o documentário, vais adorar",0,0
   #Abril. Seminário sobre Ideologia de Gênero.(Com certificado) 08 e 09 Abril. #Ariquemes/RO. https://t.co/9FWPfwGNRv,0,0
eu sei que em todas as notas do real ta escrito 'deus seja louvado' mas o estado é laico,0,1
  Esperança na vitória do #Brexit e no efeito dominó sobre a aberrante UE.   não! Europa das Nações sim! ht _,1,1
"Ontem eu me lembrei q a mttttt tmp atras ,acho q uns 7 anos eu tive uma professora sapatao ,descobrir q hj ela possui o nome de allan",1,1
" Por que eles não aceitam os 'refugiados? Por que eles que financiam os rebeldes, Obama e Irã: o Isis e El. Eles q ficam lá",1,0
"Porque apesar de ser bruto igual os pés da burra, quando era pequenininho aprendi que em mulher não se bate nem... https://t.co/x9SvwrUSLT",1,1
Seja piriguéte e nos conquiste no ato. Se dê o valor e nos conquiste por toda uma vida.,1,0
"'Refugiado estão morrendo de frio na Grecia''. Que bom,pelo menos com o pau congelado eles n conseguem estuprar mais nenhuma europeia",1,1
  Agora terei que buscar uma foto minha de criança jogando vídeo game para provar que papai não é vídeo gamefóbico. Pqp...,0,1
Por   o Australopithecus dos tempos modernos! https://t.co/i75yH7noNS#Portugal #PNR https://t.co/njhSoO4cWR,0,0
"Bom dia você que paga de pegadora, espalha tudo e sempre dá um jeito de contar suas aventuras. Quem muito fala, pouco faz..",0,0
O PNR congratula-se com a redução da TSU ! Não colocamos os interesses do partido à frente dos interesses nacionais. https://t.co/TLwpdj7yDy,0,0
Imagina se fosse um dossiê sobre os hábitos sexuais da Hillary... o que ia ter de sjw achando um absurdo o machismo cristão conservador.,0,0
" não precisa de #lingerieday, puta parada de Barangas-Nerds atrás de rolas virgens! Pra isso tem sites pornôs bem melhores...",1,1
  vamos a um de 4 dias atras https://t.co/yhuT9y4llN e vão por a culpa no GPS e não nos traficantes assassinos,0,0
Coitado do Nirvana..,0,0
"  O Benfica rouba tanto, que os jogadores já actuam de cara tapada. https://t.co/o14fecGwuv",0,0
CARNAVAL FAMILIA: CERVEJA PIADA CHURRASCO REDE TV MARCHINHA FOLIA  EMPODERADA: DROGA ABOO PROBLEMATIZAÇÃO CHORO NO BANHO TEXTÃO NO FEICE,1,0
"Falam de Trump, mas vários países também não aceitaram refugiados – DexMag - https://t.co/LJ3ApghgaB via ",1,0
Apesar de não gostar de fazer malas fazer a mala para Angola a esta altura do ano vai bater pq só vai entrar roupa de verão,0,0
Leia a matéria e vejam como as' falas' do conselho foram intolerantes. Os conselhos  estão contaminados por... https://t.co/xgDk666rYe,0,0
"  Relembro meu texto sobre denúncia da ativista Ela, flagrada em ato petista, contra Bolsonaro por rebater xingamento. https:/ _",0,0
"  Então, viva o PNR, certo, sr. Primeiro Ministro? :)",0,0
Torcedores do Inter agora https://t.co/ujlrKGvlpD,0,0
"garota vai se tratar! Eu esfrego argumentos lógico, fatos e verdade na tua cara, mostrando o quanto vc é uma ingênu _ https://t.co/ZpIPVyCNDc",0,0
  pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento https://t.co/JQ742cHRBX,1,1
"Eu sou bi e não sapatão. E mesmo se eu fosse, ninguém tem nada a ver com isso!",0,1
 E tão sapatão que não sabe oq é pauuuuu,1,1
Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras _ https://t.co/IB3Di82Ucp,0,0
A mãe da Maddie vai concorrer ao 'Britain's Got Talent'. Espero que lá vá fazer o seu célebre truque de magia da criança desaparecida,0,0
 e onde a espécie humana se reproduz? No saco ou no útero?,0,0
"#P Angola é bom mas não tem nota e economia, política muito baixo, Portugal também mas é mais seguro e flexível dos dois.",0,0
isto realmente eh uma grande rede de fufas,1,1
  Comentarista da Globo News tem orgulho de posar ao lado de homem que fez parte de uma organização terrorista q matou m _,0,0
"'A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto.' #MulherDeVerdade",0,0
"   Explicado?? Diria antes, deturpado e diabolizado. Como qualquer um que se insurja contra o sistema, é odiado.",0,1
  Mulher burra machucou meu braço,1,1
Informação importante para quem vai ao Estádio da Luz assobiar este menino: IDE PARA O CARALHINHO QUE VOS FODA. Obr _ https://t.co/5iLLbZUfMg,1,0
Parabéns Patrícia Mamona! https://t.co/01HohwQjaw#PatríciaMamona #Portugal https://t.co/5tvEth4kZR,0,0
"Recomendo isto aos jornalistas-terroristas do cartel da comunicação social, aos comentadores e à carneirada histéri _ https://t.co/RWgDSmXnxV",0,1
O uso de turbantes por pessoas brancas é apropriação cultural? https://t.co/5AHZXH9SZB via ,0,0
  Começa amanhã (6) a nova série do JR que mostra esquema de corrupção envolvendo o BNDES na América Latina! Não perca! h _,0,0
essa mulher é mt burra,1,1
" Não deixe as lembranças e saudades te minarem. Enfrente, ouça músicas.. (Essa é linda msm). Conhece The Corrs?",0,0
 Estes incompetentes não cuidam nem do povo brasileiro e nem dos poucos refugiados que aqui estão.,0,1
          ESTAREMOS LÁ _,0,0
" as mulheres de esquerda estao envolvidas na corrupção da petrobras, roubo de aposentadoria de idosos e _ https://t.co/HiwGrFDaMk",0,0
"  1) A mídia adestra o povo para que julgue um homem não pelo que ele faz, mas pelo que se diz dele.",1,0
"#SerMulherÉ TER (OU JÁ TER POSSUÍDO) ÚTERO, OVÁRIO, TROMPAS DE FALÓPIO ETC  RESTO É GAMBIARRA #InternationalWomensDay FELIZ DIA DAS MULHERES",1,0
  é a Esquerda que faz a pauta do feminismo!,1,0
PARA O PESSOAL QUE NÃO CONHECE MUITO O FUTEBOL EUROPEU: CITI X MÔNACO SERIA UMA ESPÉCIE DE MARÍLIA X OESTE AQUI NO BRASIL #CasaDaChampions,1,0
a maior diferença entre os criminosos e as outras pessoas é que os criminosos são estúpidos o suficiente para serem pegos,0,1
 nao trabalho com nomes,0,0
União Europeia quer multar países que não abrigarem refugiados. Entendem agora porque tudo isso vai ruir?#Europaxit,0,1
"'O único objetivo da família de João Victor é que Guilherme Francisco do Santos e Alexandro José da Silva,... https://t.co/ltT8syu7Nb",0,0
tá chegando galera https://t.co/M9X0o49qa2,0,0
"Eu cresci ouvindo: 'nossa, tu é mulher mesmo?' 'nunca vai ter filhos' 'nunca alguem vai te amar' 'vai ficar pra titia, viu?' 'tu é sapatão?'",0,0
"Confissões de um  : Na hora do banho, toma sem pressa, curte a água, não limpa o umbigo e soca uma bronha (melhor parte) !",0,1
"Roberta tu é feia, falsa, rídicula, gorda, entre outras coisas q não posso dzr aqui por risco de processo.Vai sair com rejeição max  #BBB17",1,0
A União Europeia não cumpriu a sua promessa sobre os refugiados https://t.co/XZGTuJHkDY,0,0
Atentados em França  https://t.co/SHL73HPuId#France #PNR #RenovarPortugal https://t.co/ktsP2ExXBB,0,0
Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1,1
"  Esse mundo sapatão é uma viagem, todo mundo pega todo mundo credo YCYFUGUG",1,1
Enquanto isso no senado.... https://t.co/l2SZVJ7le2,0,0
"Parabéns,  A esperança reforça-se https://t.co/A8FE0cYZaPhttps://t.co/ZhuNJJ4B80",0,0
" foca-te em nrs e n digas q é inofensiva, em si mesmo, o islao está a ser levado para lados radicais e n estou só a falar da isis +",1,0
Dois erros:  Primeira vítima fatal da Lava-Jato foi Teori. Operação Lava-Jato não é palhaçada. https://t.co/3tDrP1bqvM,0,0
  Agradeço o  por ultimamente estar insistentemente me citando e criticando em seus tweets! É sinal q estamos no c _,0,0
Essa hora sexta feira  não vai pra baladinha de vagabundo....Essa hora já demos duas! Agora é só relax...,0,1
 KKKKK essa foto ficou mt sapatão mesmo foi?,0,0
" crime de ódio, se não me engano",0,0
Quão baixo Obama foi pra grampear meus telefones durante um processo eleitoral sagrado. Isto é Nixon/Watergate. Car _ https://t.co/zXE4IlTA1B,0,0
"triste, essa cerveja é boa pacaraio https://t.co/9u4hsOeChl",0,0
.   e do outro uma imbecil útil usando fc de diva pop achando que ta destruindo o mundo com seus pensamentos perdidos.,1,1
" ta certo, o q tem de terrorista posando de refugiado",1,0
"90% dos pais não sabem que suas crianças e adolescentes assistem youtuber gay teen doutrinando os filhos (Luba, etc _ https://t.co/0TLTgw71Sy",1,1
"  Só pensa no Trump. Só fala do Donald. Algum fetiche? Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)",0,0
Essa procuradora é uma piada.Levou uma lambada do Dr. Miguel Nagib autor do projeto #EscolaSemPartido.em... https://t.co/UnR0zDaYfI,1,1
"na hora nem me toquei que era por causa do dia da mulher, cuidado com a burra",1,0
"  E regicídio, parricidio, genocídio, etnocidio... Aparentemente é mais difícil aprender português quando se está lambendo b _",1,1
Parabéns!!!!Que o mundo copie e não permitam está insanidade. #TrumpEuApoio. _ https://t.co/NQf6uSIj8l,1,0
" sim, a maioria do eleitorado é mulher, 51%",0,0
"Olá, Gatas (e gato hahaha)          ",0,1
Mimimi do  agora é contra Marine LePen,0,0
 vamos ficar por aqui antes que fique excitado.,0,0
Tou a ver um filme de fufas aaaaa,1,1
"Atenção, pessoal de Macapá! Vai rolar um grupo de estudos com base no livro MeuAmigoSecreto: Feminismo além das... https://t.co/TM8TBX9oSS",0,0
    ESSA MERRDA DE POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR NA CARA DE REFUGIADOS E NAO SABE _,0,0
Ja que reclamaram tanto. feliz dia da feminista que faz questao de dizer q nao há genero Masculino/FEM entretanto q _ https://t.co/NqXcHLQ6dt,0,0
"  kkkkkkkkkkkkkkk! que prestígio, Vô!!!! https://t.co/neAz7DKBCD",0,0
ATENÇÃO: Todos os preços inacreditavelmente pela metade do dobro. #BlackFriday #Brasil,0,0
Atualização Semanal Junte-se a mim aqui: https://t.co/TufUwtGQ8xhttps://t.co/So5byTRGrK,0,0
  Noruega: refugiados não aceitam apartamentos populares não; exigem casas! https://t.co/5DFEpAP5NG,1,1
"Quem não papagueia o 'politicamente tolerado' é silenciado, ofendido e ridicularizado. Sem argumentos, os da situação usam a discriminação.",0,0
Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.  _ https://t.co/HvrmEdVsGk,0,1
Agora sim está correto  abraço #paz https://t.co/DUoMBeWwqu,0,0
"  fora que qdo eles fazem o favor de nao falarem de politica, surge uma galera achando alguma msg no filme",0,0
Mulheres não confiam em mulheres. Nem nelas mesmas https://t.co/HjYX07Uja3,0,1
Pr. Alex Vieira .Vitória/ES...Recomenda meu livro #FamiliasEmPerigo...Para adquirir acesse. _ https://t.co/N04TPWRZ3a,0,0
"Não adianta porra nenhuma vc ter ido a rua em 2016 e agora em 2018 continuar votando no PSDB,PT,PMDB...",0,0
  DESCONSTRUINDO O GÊNERO CACHORRO https://t.co/LZLxHKzqVyhttps://t.co/0DXrooVPCC,0,0
  Lembrem-se FemiNazis: No Oriente Médio e no mundo muçulmano onde reina a Sharia não houve dia internacional da Mulher _,1,1
 'hoje eu durmo cedo' 2:48  Tony Tornado pelado...,0,0
desempregado a gente tenta tudo né! kkkk http://t.co/laqgC108tp,0,0
  O que quer dizer exatamente? https://t.co/1GcTutNH3Y,0,0
  +1 'tolerante' arrogante que se julga superior aos 'labregos'. O teu sistema tem os dias contados. Ag _ https://t.co/Aq1zGqBFIr,0,0
 é muito branco se doendo porque não tem capacidade e joga a culpa nas cotas.,1,1
  #LulaPrezidente  #BBB17 Quem você Votaria?     ,0,0
Nossa companheira  prefere a Europa. Que bom! Uma vez que lá está tomado por terroristas.. Se quiser _ https://t.co/CiBkxHXRpR,0,0
em glee quando cantaram run the world e eu babei pela heather Morris nitidamente como eu nao sabia que eu era sapatao gente eu tombei,0,1
  Pesadelo? Naaaa... Um sonho que vai tomando contornos de realidade.,0,0
Mas não há muito o que Berlim possa fazer para responder ao insulto. A Alemanha depende de Erdogan para frear o fluxo de refugiados.,0,0
" Constituição de 1932. Porra, nem minha bisavó era nascida em 32. #quequeeutenhoavercomisso",1,1
A culpa é das estrelas vermelhas https://t.co/5R8Thlv1b8,0,0
hahahahah olha que coisa! os que mais vivem em mimimi me acusando de mimi  hahahahah https://t.co/IX6VzBQNbX,0,0
SERVE ESSA   COMPREI DE PRESENTE PRA MINHA PATROA #diainternacionaldamulher https://t.co/mj6o8CkTWV,0,0
ELIZA SAMUDIO PODE SAIR VC GANHOU O PIQUE ESCONDE,1,0
"Assim, sim! Uma voz lúcida na cúpula da Igreja católica! #Lahore https://t.co/4qg6O2KhBR",0,0
"Vc foi a culpaaaada desse amor se acabar, vc destruiu a minha vida https://t.co/a7BDWr21zB",0,0
essas pessoas acabaram de visualizar seu perfil https://t.co/EcEh3mNpw3,0,0
"A bazófia de Jesus é tão grande que, para não assumir os seus erros, até abafa o Palhinha!...",1,0
"Eu só quero é ser feliz Zuar sua barriga, sua orelha e seu nariz E poder me orgulhar De cortar o bolsa-família e botar o pobre pra trabalhar",1,0
" no Brasil tem candidato que diz em nome de Deus, e contra refugiados. Não ah nada mais contraditório",0,0
 eu acho que  não sabe muito sobre o Islão e os seus seguidores.,0,0
Não importa se e feia ou bonita gorda ou magra toda mina deve ser respeitada..,0,0
Quero mais nada https://t.co/gWzUrmchc0,0,0
   jornal esse que é feito com folha de bananeira,1,0
  Vem meteoro essa geração fracassou https://t.co/lcYhItHhfu,0,0
  Seu professor MARXISTA (sua capa fora Temer diz tudo) te doutrinou melhor que o prof. da escola dominical,0,1
"   Tem dinheiro para isso, mas não conseguem fazer uma simples ressonância magnética. Pra essas coisas tem di _",0,0
Estava mechendo no baú do meu avô falecido e achei essa foto aqui https://t.co/rhDE3UPdd1,0,0
"  Dê mais valor aos sentimentos, porque o dinheiro um dia acaba e a maquiagem sai com água.",0,0
 o Santana é que os topa!,0,1
  teresa: quero ir ao quintal toda a gente excepto eu: *ignores* teresa: é um sitio de fufas toda a gente: BORA!1!!!!,1,1
Reação da esquerda quando o fotografo invadiu a privacidade do  e do   -  'OK' 'hahahha fascistas' e etc...,0,1
 você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças?,0,0
"Os bebés adoptados são c/ os telemóveis novos: Qd os vamos buscar desesperamos se os deixamos cair. Qd vemos 1 defeito,abrimos conta no OLX",1,0
A TIM COMPROU O GOOGLE,0,0
  Mas e a ressocialização? https://t.co/OsHPmbiEaO,0,0
 essa mulher é burra demais ou se faz? pqp,1,0
#diadasmulheres | Já leu uma mulher hoje? https://t.co/aeGKEOy8cp,0,0
4 ANOS QUE O CHORÃO MUDOU DE BANDA TROCOU O CHARLI BRAU JR PELO SEPULTURA   #PAZ,0,0
  Concorda com a saída de Portugal da União Europeia https://t.co/BxTLc67l,0,0
" eu to falando dos refugiados da Síria, eles nao vem pra ca, tem um milhao de abrigos em outros paises que acolhe eles",0,0
O   fazendo conluio com essa moça   isso Pode??? Ou ela é maluca psicopata mesmo? https://t.co/KxJFmMho3o,1,0
  QUE COMECE O DESESPERO: #CarnavalAcabouE FELIZ 2017 https://t.co/wGEk6AWDgd,0,0
"Enfia os 7 dedo no cu, argentinos fdps",1,1
Velho ultrapassado e idiota só pq a mulher dele é preguiçosa e burra não nos inclua em sua perversão travamos nossa _ https://t.co/btLRgkGvNB,1,1
 tudo que eu posto é racismo.,0,0
" Normalll.. imagina a situação da pssoa tb ne, fodas...",0,0
já aviso que não abro mão de um comitê que aborde o tema: refugiados,0,0
"Foi lamentável e assustador ouvir de Mr. Catra, a seguinte afirmação: “Na realidade não foi o branco que... https://t.co/aKbqmmHVU8",1,1
   Tenho um pai e mãe tão bom não é que me dão amor Sérgio e Angola veia sem culpa Toni vamos a Zulmira querido!,0,0
E na  NOTÍCIAS FALSAS Bernie Sanders foi tirado do ar ao descrevê-los com o termo notícias falsas. Alegaram dif _ https://t.co/sKXd4lU8jo,0,0
  UÉ TURMA QUE  DEFENDE MARGINAL REVOLTADO COM O PESSOAL TIRANDO SÉLFI COM O GOLEIRO BRUNO ENTÃO ESSE GUERREIRO DO POVO N _,0,0
Me acompanhe ao vivo às 9:00 P.M. #JointAddress https://t.co/uhc1g6GSwihttps://t.co/pidstM5qVv,0,0
  Também queremos ver os sms do Paulo Portas sobre o negócio dos submarinos,0,0
MDS essa mulher que atende aqui é muito burra cara,1,1
  eu ainda não superei o fim de 2010,0,0
"eu devo ser mt feia, pq gorda eu já sou...",0,1
"A mãe do nóia disse que quer justiça Fácil, prende ela",1,0
"   feminismo é loucura utópica, uma aberração de mentes perturbadas, com um tarja preta intravenosa elas _",1,1
Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN,1,0
"Que justiça injusta. O Brasil tem que mudar. Mas, infelizmente a maioria dos parlamentares e muitos juristas... https://t.co/pM4ufRIFce",1,0
"  Vamos marcar presença, molieres maravilhosas do meu Brasil? https://t.co/OMwXIoZWhc",0,0
Sistema legal falido! '77% dos refugiados que entraram nos EUA desde o adiamento do veto são de 7 países suspeitos. _ https://t.co/nVSy7bwfC5,1,0
A grande questão aqui é por que há tantos furos ilegais vindo de Washington? Haverão estes furos quando eu negociar _ https://t.co/VWfbJSbcoR,0,0
"Após forçado a se desculpar pela péssima e imprecisa cobertura de mim após vencer as eleições, o NOTÍCIAS FALSAS _ https://t.co/CL5tReCGYP",0,0
" caraio. lisinha, ai sim!",0,0
"Você que adora alfinetar os amigos homens falando de famosos lindos. Lembre-se que eles não pegariam você, se a conhecessem.",1,0
"Pra Temer, contribuição das mulheres à economia é analisar preço de supermercado e ser responsável pelo orçamento d _ https://t.co/WwcT1T7mh9",0,0
  Nunca penses que algo 'é o mais qualquer coisa'. Quando se pensa ter chegado ao fundo percebe-se que não há fundo.,0,0
  eu amo a indústria sapatao brasileira https://t.co/zFYB8TgiA0,0,1
"Perfeito! Parabéns, Trump! https://t.co/612VZsRkFE",0,0
" mano, esse vídeo certeza que foi baseado em fatos reais",0,0
pleno dia internacional da mulher e eu ouvi um pai dizendo pro filho que a mãe dele é uma burra,1,1
SCP falha golos com jogadores isolados sem ninguém na baliza. SCP perde com o Setúbal. SCP é eliminado. Sportinguistas culpam o SLB. ,0,0
 só não reclamei porque semana passada fiz o Velho doar um galo e 3 galinhas da angola kkkkk,0,0
  Beijo gay ou hetero acho que não devia aparecer nos desenhos animados... https://t.co/FMeBI1CSuv,1,0
A imagem que define o que são esquerda e direita: Esquerda = vagabundo mascarado. Direita = patriota com a bandeir _ https://t.co/yDs4P8MdA4,1,1
"Uma #MulherDeVerdade é curiosa, bem informada, gosta de conhecer o novo...",0,0
"  Um péssimo dia para a mídia/imprensa que não noticiaram nada, simplesmente manipularam, torceram e retorceram cada fat _",0,1
"   Bob, o deputado está vencendo mais uma num site de esquerda. https://t.co/UFeTAyifD6",0,0
"  Existem portugueses a passar fome, homens, mulheres e crianças... e a culpa é de quem nos governa, mas também daqueles qu _",0,0
"Por conta do veto ter sido interrompido por um juiz, pessoas muito ruins e perigosas podem estar entrando em nosso _ https://t.co/yx163hlUg6",0,1
"#Lisboa, cidade que adoro e me viu nascer. Acrílico s/tela - #PadrãoDosDescobrimentos e #PonteSalazar https://t.co/XuMRkBw4Yh",0,0
  Macarrão também quer ser solto? Só ir no STF,0,0
  eu ainda não superei o clipe de baiana e esse casal sapatão afrocentrado  https://t.co/EROEk1lBZ6,1,1
Um filho vem atrapalhar? Criam a Lei do #Aborto Um idoso atrapalha? Criam a Lei da #Eutanásia Eis as soluções do materialismo individualista,1,0
  Quando o ônibus lotado faz a curva  https://t.co/oKK3tvABLX,0,0
  cade o alexandre garcia agora pra dizer isso ...kkkk,0,0
"  É curioso o Orçamento para 2017 da #CMB. Chapa ganha, chapa gasta. Siga! #Barreiro #Autárquicas2017 #PCP #RenovarPortuga _",0,0
onde estão as FEMINISTAS ??? https://t.co/xEVjoZie3h,0,0
"  é cheio de opinião mas não tem coragem de falar se não for criando personagem com a cara do bolsonaro, que dó",0,0
  No dia que acusados de pedofilia defender Bolsonaro algo muito errado estará acontecendo (com Bolsonaro) https://t.co/4PWb _,1,0
Um objetivo na vida https://t.co/WxN5kuNysu,0,0
Do Facebook de um deputado do #PS. De facto 'quem se mete com o PS leva'. Tolerantes no seu melhor!  _ https://t.co/8A73EOnd7g,0,0
uia       Fia nem te conto o que tô fazendo..rsss,0,0
  Bem lembrado  https://t.co/bqKawbRueG,0,0
"Ah, o perigo do Islão, e tal, e a civilização europeia, e não sei quê. https://t.co/GBJPgWqhYO",0,1
pq é q ha fufas em Almeirim e eu nunca soube,1,1
lógico que defendo direito das mulheres não usarem burca/hijab porém elas tbm tem direito de usar então não adiana atacar a nike por vender,1,1
eu tenho problemas psicológicos causados pelo excesso de corrupção petista......,1,0
Exemplo: Nizan Ganaes é um Bundão.,0,1
"  O  não apenas me convidou para o camarote dele, como enviou uma passagem executiva da VASP NY-SP, com transfe _",0,0
" O tênis nem branco branco chega a ser, parece um branco gelo e as lista parece EVA preto cortado com tesoura de franjinha",0,0
  Como assim angola não é na Europa ??? xD https://t.co/HxSefN3npu,1,0
"NENHUM, MAS QUE FIQUE CLARO: SOBREPESO FAZ MAL A SAÚDE EU TENHO ÁCIDO ÚRICO (GOTA) DEVIDO A ISSO.  #JoaquinResponde https://t.co/MhY3Q3mTpz",0,0
" fotos de brancos refugiados não dão likes no fb, não fazem a carneirada derramar muitas lágrimas de crocodilo, não há interesse neles",1,1
  gorda e feia só se tiver bêbado,1,1
  Hoje é o dia dos seres mais perfeitos do planeta: as mulheres,0,0
"O arranque do'OVERDOSE DE TOURETTE-ON THE ROAD' está prestes a acontecer: -4 Fev,Figueira da Foz. INFO: reservas _ https://t.co/xzAoqIMPdt",0,0
"    liga não mano , claro que ela tem carimbo no passaporte rs .. Ela veio p brasil refugiada da an _",1,0
"NA MINHA ÉPOCA NÃO TINHA REDE SOCIAL, PROBLEMATIZAÇÃO, IUTUBERS... A GENTE JOGAVA BOLA, FAZIA SEXO, TRABALHAVA... _ https://t.co/Ga0f0bIBmv",0,0
"José Alberto Carvalho à conversa com  ontem, no encontro de jornalistas. https://t.co/zzHvRDiOJZ",0,0
A primeira parte dos Patriots foi horrível. Alguém me sabe dizer se o Palhinha também joga lá? #SuperBowl,0,0
" dei um pulo no teu Twitter pra entender melhor a tua visão de evolução, tu não és culpado (quando cresc _ https://t.co/BQzkcCPntq",0,0
"Comece por você mesmo, maconheiro  https://t.co/yXkNmkL7y1",0,0
A imprensa sempre do lado dos bandidos.  Pra quem ainda tinha alguma dúvida: https://t.co/k541HxiCN3,0,0
"'Não chega fazer a legislação, é preciso aplicá-la em Angola' diz Rosado de Carvalho - https://t.co/fMuRJd7uzghttps://t.co/BXlJ17JjSr",0,0
  URGENTÍSSIMO! Assine a campanha para pedir que o PL 7371 não seja pautado! https://t.co/InbPbQ28Vh  _,0,0
Devemos iniciar uma investigação sobre o  e seus elos com a Rússia e Putin. Um total hipócrita! https://t.co/eiRSqae0io,0,1
não se esqueçam de começar a redação com ousadia  primeiramente s2 temer,1,0
É de se esperar que um povo q não aceita um cão pela sua cor não abra as portas aos refugiados  Isso da nojo,0,1
O primeiro encontro de Jeff Sessions com o emb. russo foi organizado pelo governo Obama num programa educacional pa _ https://t.co/ao0IYrt7re,0,0
como diz o ditado: vira homem,1,1
