query,label
"Chirs Cuomo, em sua entrevista com o Sen. Blumenthal nunca perguntou sobre a farsa do corajoso 'serviço' dele no Vi _ https://t.co/qlk4K9ejWI",0
 Viu as fotos que postei?,0
não foi dessa vez #chatiado #HabemusPapam http://t.co/QQHqXriNbv,0
Claro que elas não deixariam passar em branco! E com direito a um pulinho no PA! #amigas _ https://t.co/hK3WLINI4w,0
"  Ficaram com vergonha de falar mal antes, agora dizem que é algo de religioso. Mas todo mundo sabe que é anormal.",0
"Vivemos tempos interessantes. Aqui temos um partido de extrema-direita: conservador, anti-Islão e... não homofóbico. https://t.co/udDrdwZzOW",1
  PUXA! Vou perder o sono por causa de tanta calúnia e xingamento kkkkkk tenho q debochar desses medíocres kkkkk ñ se eme _,1
sai ow não sou tuas nega,1
Acredite se quiser: Existe agora 'agefluid' - faz parte da ideologia de gênero provavelmente - que faz parte do ati _ https://t.co/B2YNzJmzTk,0
Junta esse gráfico com a proposta de reforma da previdência e tirem suas conclusões. https://t.co/LOMHLndjHX,0
"Escudo acabou há 15 anos mas, p/ garantir uma boa regulação do sist bancário, o Banco Portugal optou por manter os quase 2 mil funcionários",0
Egípcio tenta entrar no Louvre com uma naifa - Terrorista. Canadiano de olhos azuis dispara sobre 40 pessoas numa mesquita - Lobo Solitário.,1
"CALOTÊIRA, PAGUE A CONTA! #ClaudiaLeitteNoCaldeirão https://t.co/VWtpfhN3Vm",1
"amante de homem fudido é ser burra duas vezes - pepita, mulher",1
JÁ VENDI 18 DESSAS AQUI... SUCESSO TOTAL. https://t.co/89FMw6ZQY4,0
bom dia só pra quem vai votar no crivella,1
       a da mulher é essa aqui  https://t.co/ZDnUCFPDqh,0
#EscolaSemPartido.  Só não vê quem é ESQUERDOPATA.. https://t.co/reUZ58586t,1
  ahhh explicado..lesbica..OK mas ta valendo é mulher XX ... mas ainda é massa de manobra do JW. por isso fala merda,1
  Camiseta Porte de Armas  Direito de Defesa É Garantia Constitucional  https://t.co/fBxQEaiwEbhttps://t.co/717M0Tml4T,0
"  Ainda a propósito do  e afins, aqui ficam palavras alguém do próprio sistema: Pacheco Pereira.  _",0
  Amo/sou  e a revolta dos ofendidinhos com suas piadas,1
  Ora bem... já está a perder a linha. O verniz dos 'tolerantes' acaba sempre por estalar.,1
"  Tinha que ser gorda, né?",1
"   #VazaTemer Em painel da ONU, Temer infla dados sobre refugiados recebidos pelo Brasil https://t.co/x98TAY6ar0",0
  responde sua esquerdista de merda https://t.co/TJeFhQ4gAg,1
"O  nunes merece o título de maior youtuber do Brasil, e de respeito. Parabéns! #espiritosantocaos https://t.co/kKUTrzGX0a",0
"Tinha tantas saudades do meu tio, não quero que ele volte para a Angola mais",0
é desmascarado e vem com ironia  hahahaha https://t.co/oBqaKmYl,0
"  Participação do #PNR nas autárquicas vai crescendo. Com programa nacional e diferenças locais, pode dizer-se: todos dif _",0
"  QUANTA IRRESPONSABILIDADE, DEVE TER MATADO A FAMÍLIA DE DESGOSTO https://t.co/GuzZdgqlCx",0
Demos uma de  para mostrar o amor que os esquerdistas tem para com o próximo.  VAI DAÍ  https://t.co/OsQaFoHYDQ,0
A U.E. não conseguiu cumprir o acordo de acolher 90 mil refugiados. Previsível depois de todos os acontecimentos em Paris.,0
 só pode estar a gozar com as pessoas! 'Homofobia'? É a selvajaria islâmica que tanto gosta importar! https://t.co/AaetKxNt6g,1
  Hoje o talho do Mota não só não é vandalizado como ainda lá vai encontrar um porco e dois presuntos embrulhados em papel azul e _,0
"'não come mel, morde marimbondo'",0
  #SerMulherÉ ter cromossomos xx e não ter uma rola no meio das pernas,1
" não importa o que a mídia invente, requente, persiga.Acredito na sua índole.",0
Hoje em dia não pode mais praticar genocídio numa igreja que já é racismo,1
"#AlexandraParkClub Este paraíso apenas 40min de Curitiba, no Litoral... Faça seu Evento (Empresas, Igrejas,... https://t.co/C4e3YzUpSf",0
 Um twitter sobre as 'fufas' do porto. Realmente há demasiado tempo livre. Que tal varrer um chão e lavar uma loiça?,1
Querem tirar a  e o   da disputa presidencial. O NOME DISSO É DESESPERO DA ESQUERDA,0
Quer ser mulher..mas foi pro alistamento  Dia Internacional da Mulher FELIZ DIA DAS MULHERES #DiaDaMulher _ https://t.co/QRHxWRX3Yh,1
"Amanhã em Angola é feriado, porque é que aqui também não é?",0
Porto acolhe em abril o 'Dia das Boas Ações' | Invicta de Azul e Branco https://t.co/XuP9RGRKmk,0
"  A Dubai riquíssima recebe muito bem os turistas ...Tem como fé a religião muçulmana, mas não recebe refugiados.A Paris _",1
  E porque a Arábia Saudita não acolhe os refugiados? Não acolheu nenhum deles até hoje.,1
Não sou fã da Lady Gaga mas tenho de admitir que ela está provavelmente a fazer o melhor show de intervalo da história do #SuperBowl,0
o ministério da cultura nao servia pra nada mesmo bando de vagabundo fazendo merda num palco e ganhando pra isso,1
E o custo (sobretudo social) da invasão imigrante? Isso não interessa? https://t.co/Nruafrq4mB,0
 Acho errado! Posso ir lá e dizer que a religião não permite que eu mostre o rosto e tirar foto para RG com a burca?,0
Grande entrevista hoje à noite com Henry Kravis no Conselho de Negócios de Washington. Ansioso para o momento! https://t.co/wJSDOWxhLj,0
[FUTEBOL] Escolinha da ADC Santana Adc é Pedreira na Copa Rio Branco em Amparo https://t.co/7JnhURaOPd,0
A identidade não se vende https://t.co/0FBKzmmuCV,0
de certezinha q vai haver gente a usar isto só pq é produto novo da nike qd nem sequer têm qlq ligação c o islão https://t.co/v9kIbPioxu,0
'bolsonaro não ganhou a votação para presidência da câmara pq ele é honesto' https://t.co/ORMgW6phSB,1
Essa piada merece o Twitter não aquela outra rede social,0
"Acusações de estupro, assédio ou agressão podem arruinar a vida de um homem'. Ata. https://t.co/4jdeA8hRcO",0
o feminismo no Brasil é mero cooptador de mulheres para a militância esquerdista! Não defende mulheres é apenas um _ https://t.co/qSvyplfFcp,1
Meu Deus !!!Que procuradora sem noção. A justiça no Brasil é um lixo mesmo.Quem nomeia esses idiotas? https://t.co/lLdK49UyZg,1
Incrível a facilidade que sapatao tem pra namorar,1
"    Marco Rubio, Ben Carson... políticos bem preparados. Dá até tristeza quando compara com Brasil",0
Por um 8 de março em que eu não sinta que estou gorda e feia porque peso mais que 60 Kg,0
"Que grande retorno e vitória dos Patriots. Tom Brady, Bob Kraft e Coach B são verdadeiros campeões. Nossa! https://t.co/lRFnP19NKz",0
Nesse dia das mulheres seria muito bom vocês pararem de retratar a mulher como louca/ciumenta/burra/frágil,0
hitler ligou  o forno pqp,1
  Incitação ao estupro. Mas que país canalha. https://t.co/Nc8XlofGR9,1
" quando a coisa é ruim nunca representa o feminismo, incrível né",0
" VC COMO MULHER PODE ESTAR ONDE QUISER! MAS COMO POLÍTICA, DEVERIA ESTAR PRESA, PRESTANDO SERVIÇO BRAÇAL de TANTO QUE É BURRA",1
7 PICA DOS ALEMÃO https://t.co/XtZLBuzP99,0
queria ser uma modelo da victoria's secret mas infelizmente sou feia e gorda,1
encontrar os infiltrados no próprio FBI. Informação confidencial que pode ter um efeito devastador nos EUA é entregue a mídia. ACHE-OS AGORA,0
Se essa mulher for excepcional na cozinha eu vou me sentir um lixo... sei nem quebrar um ovo direito! #MasterChefBR,1
" zzzz completou com gorda, feia, só faltou o boba pra ser + 5a série",1
Guarani consegue reverter uma derrota de 4x0 e vc não consegue pegar a gostosa do escritório https://t.co/fmd4DkBBKf,0
"  Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das mulh _",1
 Tem outras teorias tambem.... https://t.co/v8LBub6Gpn,0
  Nível de jornalismo: A Globo News pela correspondente Carolina Cimenti levou fé num documento sem verificação sobre Trum _,0
 mas os criminosos não são vítimas da sociedade?,0
Significado das minhas tatuagens: significa q são tatuagens. Fim. https://t.co/kf6mZJHXy0,0
 feminismo é massa de manobra da esquerda...e nao tem como elas negarem isso..tb nunca vi contra o F _ https://t.co/pq9kfmUEj6,0
   'internautas'  as feminazis que são capacho da esquerda!!!,1
água ser essencial é coisa de maricas. Cerveja é essencial !,1
"Vai facilitar muito a identificação, né? Pq não deixam a burca toda? https://t.co/67Rma3Miky",0
"As feministas me odeiam Não se preocupem, eu odeio elas também...",1
tava me inscrevendo no Sisu e não achei a opção cota para branco.... MEC assim n da pra te ajudar miga,1
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!",1
Já tô com o  apertado de saudades de Angola e ainda me contam que abriu um Open Jump no Praia de Belas. Não é just _ https://t.co/KHnoxeHGU9,0
" vcs moram por onde? Eu moro na Aclimação, perto da Liberdade, Vergueiro, Paraíso...",0
"..Ryan morreu numa missão vitoriosa (segundo General Mattis), não uma 'falha.' Hora dos EUA ficar esperto e começar _ https://t.co/AhggQQqt8m",0
 Aécio e bolsonaro!!! amooo,0
O plano de recapitalização da CGD vai custar seis mil milhões de euros  https://t.co/doG8riVuMG,0
bandido bom é bandido morto menos o cunha ele tá do nosso lado,0
"   não gente, aí tb não...",0
 é a ixquerda desconstruindo a pedofilia,0
 A kiss from Brazil (um beijo da galera aqui) https://t.co/aIaxz3fB4K,0
Há quem queira desarmar a Polícia. O que acontece desde sexta no #CaosES é o que aconteceria no país inteiro caso isso fosse acontecer.,1
  Saibam separar as coisas! Amanhã é o dia das mulheres! O dia de quem se veste como mulher é 1º de Abril kkkkk,1
S&P 500 Atinge Alta Após Trump Reforçar Promessa de Empregos' https://t.co/tlXWL7HHOihttps://t.co/ew5bHTEMAl,0
QUAA FEIRA 8:49 PAGAR AS PROSTITUTA LIMPA A CHURRASQUERA TIRA DO CANAL PORNÔ COLOCAR NA REDE VIDA EXAME DE SANGUE ORAÇÃO #CarnavalAcabouE,0
"É mesmo, o Lula tá com 70%, 70% de chance de ser preso ainda esse mês https://t.co/SfXi9oHbVo",0
"Glórias a Deus, fora abortistas... https://t.co/cshaYITInZ",1
   querida comecei a ler sobre seu trabalho e vc esta de parabéns pela coragem conheci o seu trabalho estudando _,0
União Europeia ameça com sanções países que não recebem refugiados https://t.co/217Pl169fB #LeiaNoSanta,0
"Parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. Pq a pessoa se sente diferente, n _ https://t.co/64D7Rm2rY7",1
É O ISLÃO A CAIXA DE PANDORA DA CIVILIZAÇÃO? – Impulsos para uma discussão honesta sobre o Islão https://t.co/lS4uHf9tl9,0
  o que ela não deve sofrer quando a sopa está quente...,0
Bora Benfica. ACORDA CARALHO!,1
"Jesus está voltando, e você aí,lutando para ver quem é melhor,quem é mais poderoso, quem tem.mais estrela, mais... https://t.co/OwQlt9Cu48",0
mas o cunha não foi democraticamente eleito???? pq ele pode sair e a dilma nao?????,0
Essas fufas não me ligam nenhuma mas depois  quando estão mal com as namoradas já querem marcar um date porque têm saudades lol,1
" eu tb, Aclimação #bemnofocodacomidajaponesa #adoro",0
  BRANCO RICO COM PROBLEMA NA JUSTIÇA:  PODE TIRAR PHOTO SIM NEGRO COM PROBLEMA NA JUSTIÇA:  VERGONHA TIRAR SELF COM ELE _,1
"EU TENHO PENA DAS MULHERES COM ESSE HOMENS DE HOJE ACHO QUE EU VIRARIA SAPATÃO, OLHA DÁ VERGONHA DA MINHA RAÇA _ https://t.co/z4wRncC98n",0
"  O problema com o Islão não é com etnia e sim com a ideologia, que visa destruir o Cristianismo! E eu me referi ao futuro, _",1
  vc quer q eu te chame de q? palmito?,0
"AVEIRO, obrigado pela casa esgotada de ontem à noite. O nosso regresso está prometido #OverdoseDeTourette _ https://t.co/Zw6I7IggJx",0
MINUTO A MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA: 16:04 SARGENTO FAHUR REVISTA FÁBIO ASSUNÇÃO 16:06 ALEXANDRE BORGES BRIGA COM PAPARAZZI,0
Junte-se a mim ao vivo na  (Casa Branca). https://t.co/cDkBFAR3Wu,0
 dia da mulher ne cuidado com a burra,0
Coisas que odeio esquerdista de iphone hipocrisia falso moralismo https://t.co/L6lEY0mk8f,1
"Querido Papai Noel, já sei oq quero de Natal https://t.co/68AwbVTWm4",0
  Report: A direita da Alemanha acredita que chegou a hora do país se libertar das 'culpas históricas'. TWP: https://t.co _,0
"  Fátima Bernardes não pára de repetir 'o estrago que o homem branco causou' ao chegar no Brasil.  Vai estudar, vai, sua _",1
" O Islão não é uma religião como as outras.É uma doutrina totalitária, literalmente escrita,de religião e politica por Maomé.",1
 Fico contente por ser o único da tua lista que ainda está vivo,0
Agora sim  pode usar perfume - http://www.youtube.com/watch?v=_wx6DP99bYE,0
"E este livro existe a muito tempo, vejam como eles escolhem a dedo ,material para desconstruir a identidade e a... https://t.co/18FI44ei7D",0
  O Facebook usou o hijab para homenagear as mulheres no #DiaDaMulher O hijab é o maior símbolo de opressão islâmica pa _,1
 falou 'coletivismo' ....já sei que não presta ..,0
Sopram ventos de mudança O PNR congratula-se com o discurso de  https://t.co/cOSa9MQ2hB,0
O Barça viu o PSG de branco e pensou que fosse o Real... aí deu no que deu né kkkkkk,0
"  Overdose de tourete foi muito bom, hoje no Porto. Só isso e #racharlenhapreta",0
 não dá pra comparar uma coisa com a outra,1
"   vai ow, vai se preocupar com a tampa",0
" sei das cotas, mas não sabia disso, putaria da porra",1
"  O BNDES empresta para países a um prazo máximo de 15 anos. Com o companheiro Castro, de Cuba, regra foi quebrada, emprést _",0
o brasil em crise e esse drogados só querem saber de droga https://t.co/9DVO4wngQA,0
"Apresento-vos o meu missil, AEN17. Totalmente dirigida para Angola sem dó e piedade! Se Angola não é nossa, mais va _ https://t.co/1eA3Rzkjej",1
"50%!!!  Volta, PT! Gópi, gópi!!! https://t.co/7dxRiWI2pZ",0
  Entre os jovens opositores há quem se distinga pelo humor em vez da ofensa ordinária. Mais um passo e há conversa civilizada.,0
Homem que é homem come doritos de pimenta com geléia extra-forte de pimenta e guaraná ice.,0
"   Temos fãs e eleitores, muitos eleitores. Viva a democracia! #Bolsonaro2018",0
"Calma sportinguistas, já podem respirar de alívio. O Benfica ganhou ao Braga. O vosso 3º lugar está quase garantido",0
"bom, vou dormir pq ao contrário do chorão eu acordo cedo amanha... FUI",0
"Não é só porque tá na moda, que é bonito, mulheres. #cuidem",1
  mulher é tão bom que se na próxima vida eu nascer mulher de novo com certeza vou ser sapatão mais uma vez sem pensar duas _,1
"  PALHAÇOS! A secretaria da justiça e da cidadania de SP, multa Levy Fidelix por discriminação homofobica. Entra com uma _",0
PRENDAM ESSA PSICOPATA!!! https://t.co/NaAFWT0GjC,0
"Não Tanto Quanto Você Militante  Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da _ https://t.co/oaPM8Qw14h",0
  Orgulho Hetero seempree,0
"Enquanto não prenderem o contabilista d Salgado, o motorista d Sócrates e o porteiro do Banco de Portugal, a Justiça não terá credibilidade.",0
Não faço ideia o que é que a Emma Stone disse no discurso de aceitação do Óscar. Mas ficava a ouvi-la em loop a noite toda #Oscars,0
"sou a favor do prebiscito para essas merdas, o povo não vai aceitar nunca a liberação https://t.co/9eBT0IhH8U",1
  'ain pq toy story mostra o capitalismo do menino que escraviza os brinquedos'  'pq sera que o woody não é negro?',1
O politicamente correto tá fudendo com tudo,1
 Pouco que conheço daqui e do BBB me fizeram ter certeza de que a  jamais mentiria aqui... (,0
fui na 25 de março hj e nossa gente como é difícil ser índio no brasil viu.... tem ate q vender pulserinha,0
 vou mandar pra tu corrigir os post antes..kkkkk verdade de novo..kkkk,0
Chega pra mina e fala: -Por a caso seu pai é o capeta?? -Não pq??? -Pq vc é a visão do inferno.,1
"Não comece o seu dia com os mesmos problemas dos dias anteriores, hoje é o primeiro dia dos restantes dias da sua v _ https://t.co/0xpvp6GNW3",0
"  Tipo a doença mais comum em Angola é catinga . Os pacientes entram 'Médico , tenho catinga o que faço?' Nada filho,não t _",1
   Por que vcs não dizem aos leitores que a revista citada é ULTRAESQUERDISTA???,0
Há 5 anos atrás eu esteava na internet no  https://t.co/fzvPqqDPeh,0
"Parabéns pra sapatão mais piranha de santaa cruz!!! 19 ANOS NÉ PORRA. Teeeeeee amooo, que venha sábado bebê  ",1
