query,label
CAMPEONATO ESTADUAL É IGUAL A OLHO AZUL EM GORDA (SERVE PRA NADA) E  AINDA ME FAZEM TORCIDA ÚNICA NO CLÁSSICO. KHEDIRA TABELANDO NA ÁREA...,1
Este plot twist no final da cerimónia foi escrito pelo George R. R. Martin não foi? #Oscars,0
Desde que o Pinto da Costa deixou de fotografar mamas brasileiras para fotografar pés mexicanos o Porto nunca mais ganhou nada...,1
Sempre que vejo um homem com bigode interrogo-me que aposta terá aquele desgraçado perdido,1
"  não tenho preconceito, até tenho amigas gordas, adoro sair com elas chamo mais a atenção rsrsrsrs",1
"  Ninguém cruza com esses LIXOS nas ruas, nos aeroportos, em restaurantes? Não é possível, eles tem que receber o que merecem _",1
  então achar gorda feia é falta de autoestima? Ataaaa,1
"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda",1
teresa: quero ir ao quintal toda a gente excepto eu: *ignores* teresa: é um sitio de fufas toda a gente: BORA!1!!!!,1
  Tadinho dele faltou oportunidade  Tentou só 4 vezes roubar casa gente Pais da chacina e do massacre https://t.co/qk8pL0GTlO,1
COMO ASSIM EU SOU RACISTA EU ESCUTO EMINEM FLOR,1
"- Nossa, mas feminismo necessário hoje em dia?  : https://t.co/UVPYCewlCp",0
dps d ontem eu pensei assim q so qro uma sapatao p chamar d meu camiaozino de amor,1
eu sabia que as manifestações nao eram contra corrupção mas o que eu queria mesmo era tirar a dilma,1
 o mundo não só em Angola mesmo ou Luanda,1
A era em que 'homens' começam a usar cor de rosa https://t.co/3Cfl9aoHmO,1
"meninos que nao conseguem dormir porque a galinha da angola da vizinha nao para de gritar, me add",0
  essa geração de bosta q fica na internet tuitando 'ai trump n me representa' 'n deixarei trump gorvernar em paz' 'bolsonar _,1
Eu sabia que ainda não tinha visto tudo que era possível sobre o destaque desse carnaval.... https://t.co/Oxb4SGd3pe,0
  +1 'tolerante' arrogante que se julga superior aos 'labregos'. O teu sistema tem os dias contados. Ag _ https://t.co/Aq1zGqBFIr,0
"Esse cara é um lixo humano, é daqueles imbecis que acham que sabem tudo https://t.co/Ocs4E9fEV1",1
Protesto contra o boicote ao #PNR. Todos somos poucos. https://t.co/2d5qSxR5Lshttps://t.co/ll7fDeoSDa,0
  Será que os barreirenses podem confiar em alguém que defende tamanha aberração!? Vamos entregar ao PS o destino do municí _,1
eu sou a mulher mais burra do brasil,0
Sr.  gostaria q lesse minha humilde e desesperada carta. http://t.co/VmFpuwaz n quero ir pro inferno! q faço c meus escravos?,1
o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso https://t.co/DMnpz8isTi,1
FELIPE NETO X PASTOR MALAFAIA  IGUAL A ARGENTINA X ESTADO ISLÂMICO NÃO TEM COMO ESCOLHER UM LADO SÓ QUERO VER SANGUE #PAZ,1
Quando você tem dúvida se hj vai sair de sapatao trevosa ou hetero mocinha   https://t.co/ExyLcXoCjX,0
" kajskajsj a florzinha é menos sapatão então sou eu, volto só em abril mas se quiser me sequestrar antes disso eu agradeceria",1
'todo mundo que não concorda comigo é Hitler' https://t.co/vNBUWc3jvt,1
"As supostas revoltas nas cidades natais de alguns republicanos são na verdade, em muitos casos, premeditadas por at _ https://t.co/Pc6isOllYp",0
"Quem não papagueia o 'politicamente tolerado' é silenciado, ofendido e ridicularizado. Sem argumentos, os da situação usam a discriminação.",0
  Habib's na pós-verdade: Laudo revela que menino João morreu após uso de lança-perfume https://t.co/I55ynZzVuXhttps://t.co/wa _,1
"  Pode ser feia, pode ser gorda, só não pode ser feia e gorda.",1
Porra!!! Que programa racista esse #Esquenta !!! Só tem negros! Não tem um dedicado a loiras!!!!! Sou discriminada!!!!!,0
"O Facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0,056442 centavos pra um coral de crianças mudas sem cabelo",1
PNR e comunicação social O PNR é o único partido que mantém um activismo permanente e crescente https://t.co/WU5PfogL4x,0
Alguém consegue ver #ThisIsUs sem chorar litros?,0
" bati muita punheta pra esse vídeo, muito bom, recomendo",0
"Colocaram um vinho branco pra gelar, será que teremos comemorações hoje?",0
O CARA É FO-DA!!  Nem tomou posse e já criou muito mais empregos que Obama sequer sonhou! https://t.co/KIC75CXNJr,0
olha a vagabunda mostrando sua cara https://t.co/DpPnUWe2Nt,1
"  as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar, mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _",1
Então quer dizer que PM mata e juiz reage? Que mídia porca... https://t.co/T3rMagzuZA,1
  o Bolsonaro coloca milhares de pessoas em Aeroporto,0
como diz o ditado: vira homem,1
" Ia dar boa noite, mas, vc ja foi então, boa sexta! hahaha",0
"Ué, mas elas acabaram de falar que NÃO querem igualdade na aposentadoria e no metrô... Ué?? https://t.co/1GRblAmM80",0
Governo esquerdista de merda o Povo Brasileiro não foi consultado e não aceita a vinda de refugiados terroristas. https://t.co/JtFod8MSjL,1
"Já Fidel / Raul Castro mandarem pra prisão por nada tá de boa, né? https://t.co/n4C78atXNj",1
Homem se verdade não tem dia pra comemorar! Todo dia é dia.,0
"Que eu saiba, condição básica pra comprar casa é ter dinheiro. E pra isso precisa trabalhar. Se ficar acampado aí n _ https://t.co/V8kdwCzAb8",1
Os guris de nutrição da minha faculdade são todos iguais  Branco musculosinho tatuagem maori no braço,0
"#SerMulherÉ apoiar o Bolsonaro, um deputado que têm projetos de lei para punir estupradores...",0
Olga Benario é a vagabunda comunista  que o safado do Getúlio Vargas entregou pro seu amigo Adolf...,1
"E o bacana é que a BBC apóia essa galera entrar indiscriminadamente nos EUA. Top, né? https://t.co/EPFRbE010f",1
A SorosMídia tenta de todas as maneiras fazer o ocidente 'engolir' os refugiados. Aqui não neném..... https://t.co/RrgarkZU6S,0
"  olha esse campo, meu Deus, foram buscar notícia na oitava divisão hahahahahhaha",0
Que grande lição de lealdade e amizade incondicional. Arrepiante! https://t.co/e1KdjB4D9H,0
  nois dá conselho mas no fundo nois que tá precisando,0
"Minha mãe queria q eu procurasse uma mulher no Facebook e essa foi a descrição: Ela é baixinha, gorda e tem a cara bem feia. Tô chorando",0
    Esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.,1
    eu passei a minha vida toda a ver relacionamentos heterossexuais e não sou hetero! Acho que isso não influen _,0
Tou a ver um filme de fufas aaaaa,1
  8 de Março! Vamos juntas! Dê  dizendo por que você para? #8MBrasil #8MBR #EuParo https://t.co/QEfW0Knfrb,0
18:44 DECLARO ABEO O CARNAVAL AGORA É TOMAR UM BANHO E DEPOIS CUIR UMA FOLIA RAIZ:  ESTILO ITAMAR FRANCO EM 1.9 _ https://t.co/0JpiSHpyln,0
  feminazi mulher é perigo dirigindo loira burra pega vários é piranha roupa curta merece estupro 'homem é babaca' NoOOoOOssa _,1
"  isso foi crime, pode-se dizer de homofobia e isso é um absurdo",0
"Queria que os psicólogos explicassem esse ocorrido. Pois pra mim, isso é possessão demoníaca.  Está repreendido... https://t.co/5elAr6A3Nu",0
  Tudo boa gente! Por estas e por outras é que estou no  https://t.co/y2I91hIyMa,0
  Também queremos ver os sms do Paulo Portas sobre o negócio dos submarinos,0
A Burra da mulher esqueceu o celular no ônibus e ta chorando aqui no busão queria não rir,1
Seria um prazer matar muçulmano.,1
Vitória dos Pais !!! Homem também tem responsabilidade e direitos sobre a gravidez da mulher...Ou ela fez sozinha??? https://t.co/7m24YtqdbB,0
   ela ficou putinha pq ninguém deu moral pros falsos estupros dela e se assumiu feminista. Isso já faz mais d _,1
  pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento https://t.co/JQ742cHRBX,1
"Na Bulgária não tem mimimi de esquerdista. Sofreram na pele com a URSS. Não querem globalismo, nem comunismo ,  nem _ https://t.co/IwxdlSI6yv",1
Mas sinto-me tão feia.. tão gorda... tão nada comparado com todas as outras gajas. São tão lindas e dps existo eu.,1
" no perfil dela não tem, entende?",0
eu não sabia que com o dia da mulher viria tanta gente burra falar bosta na internet,0
  Feministas: Criticam decote da feminista Ema Watson pq a desvaloriza Acham que Ema Watson tem q se dar respeito feministas _,0
"ATENÇÃO, JÁ IDENTIFIQUEI O ESTAGIÁRIO QUE ESTÁ FAZENDO PIADAS DE MAL GOSTO. ELE SERÁ PUNIDO. DESCULPEM O TRANSTORNO _ https://t.co/0yjkMXow4q",0
  Sem nexo é gente que queimou sutiã no passado atualmente não ter coragem de queimar um burca porque a esquerda não permite!!! _,0
  Arthur é a favor da sexualização das crianças? https://t.co/stiuFhWde0,1
"Nomes não faltam: vigaristas, corruptos, aldrabões, assassinos, vendidos, traidores, pedófilos, aberrações... _ https://t.co/r3eeCZ5d8S",1
"Você que adora alfinetar os amigos homens falando de famosos lindos. Lembre-se que eles não pegariam você, se a conhecessem.",1
Pessoas Ruivas e Onde Habitam,1
 Se o estuprador for 'de menor' estará garantida a defesa pela maria do rosario igual champinha. Se a menina for de esquerda,1
Homenagem às mulheres simbolo da direita no mundo: Melanie Trump / A politica belga / a sobrinha da Marina le pen - _ https://t.co/RcQi0kdT1P,0
Se for em idade certa porquê não https://t.co/z3KjdT6alK,0
"  minha amiga, respeita",0
Status: pegando o Uber mais clichê da vida ca sapatão ouvindo Ana Carolina.,1
  Trump devia revogar essa decisão do Obama de não mais aceitar refugiados de Cuba. (Disso a imprensa esquerdista não reclamou... _,1
  Ainda tinha piada o Carlos Alexandre e o Sócrates partilharem uma cela.,0
  Cheirossssssssssssssssssss boa noite!,0
"acho que meu sono resolveu desaparecer junto com o meu dinheiro, espero um dia tê-los de volta",0
"O Henrique Raposo já terá dito que nada tem contra comunas ou fachos, pois até tem um amigo que é as duas coisas...",1
   que legal esse proselitismo barato sobre muçulmanas. Vamos falar sobre mutilação vaginal também? Falta de dir _,0
  Começou os meme https://t.co/wwadFAyoyy,0
"'Cadê a poderosa? Não vai ficar com a guarda de nenhum dos dois e também não vai me colocar na cadeia kkkk',... https://t.co/KfkiZQLyRH",1
"o #BlocoEsquerda, promotor da Eutanásia, não tinha este tema no seu programa eleitoral. Isto é honesto?  https://t.co/CyYCcDKPj4",1
  O amor e sexo foi lacranteeee chora família tradicional  Enquanto isso no mundo real teu pai tá vendo praça é nossa https://t.co _,1
 eu já mandei com a mãe dela do lado,0
se nós viemos dos macacos pq ainda existem macacos??? isso a ciência nao explica,1
"Então, o socialismo produz refugiados. O socialismo não falha. https://t.co/E7iM31S3CJ",1
 vdd kkkkkkk esqueci de falar isso aí,0
" uma coisa é rir e fazer piada, outra coisa é usar da fé pra manipular a opinião dos fiéis e ganhar $. se toca loira burra",1
Feliz dia da mulher ....da M-U-L-H-E-R   #DiaDaMulher #BolsonaroReiDoMundo FELIZ DIA DAS MULHERES Dia Internaci _ https://t.co/2KgqXloDpw,0
parabéns a essas meninas... kkkkk       https://t.co/Hlg6QVzGBF,1
  Quando o patrão pede pra fazer hora extra a mulherada inventa que tá ate com família doente em casa E depois não sabe pq _,0
 E bota bizarro nisso!,0
"  Para a mídia o argumento que vale é 'se eu não gosto, então é Hitler' https://t.co/Z5qbBxwYVA",0
 Acho errado! Posso ir lá e dizer que a religião não permite que eu mostre o rosto e tirar foto para RG com a burca?,0
"  Mulheres são minorias entre estivadores, apesar de políticas de inclusão https://t.co/PQkoP8mcFOhttps://t.co/TrKLN6y3 _",1
"Eu, Nacionalista me confesso! https://t.co/vWinrjkfkz#PNR #RenovarPortugal #Portugal",0
"Sem dúvida que os nacionalistas falam a mesma linguagem. Cá como lá, ao lado das forças da ordem!  _ https://t.co/I2517EBwMK",0
"  A Esquerda está trabalhando a todo vapor para aprovar a legalização da maior agressão ao universo feminino, o aborto. #PL _",0
Preguiça de ir dormir...,0
 os negro não tá nem aí pode usar o que quiser http://t.co/gX57yWDWvN,1
  não sei mas acho incorrecto.,0
"  Os ratos e o Hospital do Barreiro. O  diz que as obras avançam este ano, mas outros já disseram o mesmo no pe _",0
Uma mulher morreu nesta terça-feira (28) em um hospital da Nicarágua após não suportar as queimaduras em todo o... https://t.co/VAdnYMhZPB,0
"Sen. Richard Blumenthal, que nunca lutou no Vietnã, e disse por anos que sim (grande mentira) agr distorce o que o _ https://t.co/ytHckJ8rNt",1
  Eu sou protetor de animais e  sou totalmente contra zoofilia! Sexo com animais é nojento e criminoso! não compartilhem ess _,1
#diadasmulheres | Já leu uma mulher hoje? https://t.co/aeGKEOy8cp,0
"Hoje é o Dia Internacional da MULHER... <3 Seja ela alta o baixa, gorda ou magra, bonita ou feia, rica ou pobre,... https://t.co/NcTxW1eakW",0
  EU NÃO SOU RACISTA EU JÁ DEI UNS BJ NUM NEGUINHO,1
 Atras das linhas inimigas tbm é legal,1
'bolsonaro não ganhou a votação para presidência da câmara pq ele é honesto' https://t.co/ORMgW6phSB,1
- votei no crivella pq o freixo vai acabar com as milícias  - mas bandido bom não é bandido morto? https://t.co/CzVILFRu2d,0
só os machão que no ano inteiro chamam a mulher de 'feminazi' 'puta' 'burra' hoje pagando uma de feministo p ganhar uns rt que asco!!!!,1
Fui à praia hj voltei neguinha rsrsrs,0
    OPA puta desculpa burra pra passar a mão na cabeça de mulher errada,1
" pega forte na cintura da sua fêmea, essa coisa de delicadeza nessas horas é desses Jonnys Manés Citricos bunda mole!",1
O Sporting continua a ser grande na Europa do futebol https://t.co/g7tF6RQ8i0,0
  Vá se fuder! Venezuelanos fugindo para o Brasil e vocês chupando o saco desse merda?,1
#SddsDeQuandoEu podia fazer piadas e não sofria censura,0
  Num dia como o de hoje e o onze do Benfica em Dortmund não tem uma única mulher. É uma vergonha!,1
"'Ninguém chega em casa falando “mãe, sou hétero”. Então por que tem que chegar e dizer “mãe, sou gay”?” BY  #epronto",1
Inf. são passadas ilegalmente ao falido  e  pela comunidade de inteligência (NSA e FBI). Com _ https://t.co/vjoU7slRCR,0
Escutando músicas sapatão,1
"Mendigos, sem-abrigo: cada vez mais, são parte da 'paisagem' de Lisboa. O Regime gerou o fosso imenso entre muito r _ https://t.co/KXU6zndtlc",0
"  Normal, pq escondendo para as crianças q a homosexualidade existe, só irás estar a ensinar a tua criança a não respeitar _",0
Agora sim está correto  abraço #paz https://t.co/DUoMBeWwqu,0
  Acção na Figueira da Foz https://t.co/nLwhy9CsY1,0
E o  se supera mais uma vez no quesito capa mais CANALHA do ano... https://t.co/nkFmmOt23q,1
criando uma geração de homens feministos    https://t.co/zVpzvIQLuF,0
"Protesto “Islão, aqui, não!”: https://t.co/rBMVYLBNUH via ",1
esquerdopata vai pra,0
 Sem islamismo elas estariam na praia / com o islamismo elas tao de luto https://t.co/BN32XT9Jw7,1
" se for gorda, feia, mt magra, isso e aquilo, é DA MULHER e não de uma mulher específica cara....aiai vou nem falar mais nada",0
"Terei diversas reuniões este final de semana na Casa Branca do Sul. Grande discurso às 5:00 P.M. em Melbourne, Flór _ https://t.co/y9OoZxOAr4",0
"'Ah você não tem dó dos presidiários' Deles não tenho mesmo não, tenho das vítimas que fazem.",0
I Seminário Feminista Sobre Encarceramento O encarceramento de mulheres é um fenômeno que nos últimos anos vem... https://t.co/Bja9VBu24l,0
 quer defender os amigos BANDIDOS e CORRUPTOS do partido. Como podemos aceitar isso sem ficar P da v _ https://t.co/4uh8VS30YN,1
" PArece que tá morrendo né? Liga naum, tem um cachorro aqui no prédio que sempre confundo com uma foda.. rs",1
" se não s atender os imigrantes portugueses na Vzla  pronto, vão  ser refugiados em algum país também. Muito casos são trágico",0
"  Esse sorriso é branco, mas não é por causa da Colgate https://t.co/I9H1bR4i8k",0
Reunião com os maiores líderes executivos esta manhã. Bons empregos estão voltando aos EUA. Saúde e impostos estão sendo planejados AGORA!,0
 ja vi um noia indo no balcão pedir pra trocar pq ele não gostava de cheddar hahahahahahahaha,1
" Bora fazer um campeonato, Madry? hahaha... Vc podia ser minha mãe, embora ache que não tem idade.. snifff #saudadedemainha",0
"   Se chamasse de 'minha branquinha', iam falar que não bastava namorar branca, tinha que se orgulhar ainda.",1
"A avaliar pela quantidade de malta conhecida que morreu em 2016, o 'In Memoriam' deste ano é coisa para durar umas 9 horitas na boa #Oscars",1
